Name,Lat,Longt,AirTemp,RelativeHumidity,WindSpeed,Cluster
AP742_2005_8_29.n3,33.5917,-84.0502,0.7131782945736435,0.84,0.0,2
AP744_2005_8_29.n3,39.876,-105.0955,0.6686046511627907,0.275,0.02,3
AP747_2005_8_29.n3,33.6846,-86.5971,0.7034883720930233,0.7625000000000001,0.0075,1
AP749_2005_8_29.n3,41.103,-75.998,0.6787790697674418,0.87,0.0,2
AP752_2005_8_29.n3,40.9892,-74.3472,0.6453488372093024,0.88,0.0,2
AP754_2005_8_29.n3,40.9337,-72.8833,0.6875,0.7975,0.0225,2
AP758_2005_8_29.n3,43.97736,-124.09847,0.5959302325581395,0.8875000000000001,0.01,2
AP760_2005_8_29.n3,38.7272,-104.7017,0.6976744186046512,0.24,0.02,3
AP765_2005_8_29.n3,41.9286,-74.01951,0.6627906976744186,0.9375,0.0,2
AP767_2005_8_29.n3,40.8635,-74.6717,0.6540697674418604,0.96,0.0,2
AP768_2005_8_29.n3,42.6,-77.7,0.7209302325581395,0.38,0.01,0
AP769_2005_8_29.n3,27.8798,-81.816,0.6976744186046512,1.0,0.0,2
AP771_2005_8_29.n3,44.4547,-93.1637,0.6662790697674418,0.564,0.046,1
AP772_2005_8_29.n3,33.888,-84.5872,0.7063953488372093,0.76,0.0,1
AP773_2005_8_29.n3,35.8997,-76.3477,0.7005813953488372,0.915,0.025,2
AP774_2005_8_29.n3,30.051,-91.818,0.7136627906976744,1.0,0.0125,2
AP780_2005_8_29.n3,35.7087,-105.9212,0.6162790697674418,0.37,0.01,0
AP782_2005_8_29.n3,33.2477,-97.1427,0.7461240310077518,0.43,0.0,0
AP785_2005_8_29.n3,30.891,-98.4265,0.7296511627906976,0.615,0.045,1
AP786_2005_8_29.n3,29.8645,-95.6333,0.7761627906976744,0.5225,0.0075,0
AP787_2005_8_29.n3,29.6653,-95.4913,0.7761627906976744,0.39,0.0475,0
AP794_2005_8_29.n3,41.9435,-71.3653,0.687984496124031,0.87,0.0,2
AP802_2005_8_29.n3,34.5397,-85.6118,0.6976744186046512,0.92,0.0,2
AP803_2005_8_29.n3,36.9822,-122.0153,0.6104651162790697,0.665,0.0325,1
AP806_2005_8_29.n3,46.1517,-122.98,0.6061046511627907,0.6475,0.05,1
AP807_2005_8_29.n3,39.0648,-74.7792,0.688953488372093,0.8,0.055,2
AP808_2005_8_29.n3,28.2593,-82.6877,0.6947674418604651,0.8200000000000001,0.03,2
AP809_2005_8_29.n3,28.3083,-82.6745,0.7136627906976744,0.8200000000000001,0.055,2
AP811_2005_8_29.n3,40.748,-73.7655,0.6933139534883721,0.7075,0.0025,1
AP812_2005_8_29.n3,44.4207,-80.0782,0.7325581395348837,0.3525,0.0475,0
AP813_2005_8_29.n3,44.0617,-80.3175,0.6744186046511628,0.65,0.12,1
AP816_2005_8_29.n3,43.1777,-78.988,0.7194767441860465,0.315,0.02,0
AP818_2005_8_29.n3,45.0868,-76.0043,0.690406976744186,0.6,0.095,1
AP824_2005_8_29.n3,34.4883,-97.9593,0.7572674418604651,0.5125,0.03,0
AP827_2005_8_29.n3,42.9897,-85.3715,0.6918604651162791,0.68,0.0675,1
AP828_2005_8_29.n3,42.9852,-83.6863,0.7107558139534884,0.34,0.0475,0
AP830_2005_8_29.n3,39.0357,-94.71622,0.7112403100775193,0.71,0.0,1
AP831_2005_8_29.n3,41.2267,-85.84,0.7383720930232558,0.4025,0.035,0
AP832_2005_8_29.n3,39.0678,-86.6275,0.7093023255813954,0.605,0.0275,1
AP833_2005_8_29.n3,42.341,-88.44,0.6802325581395349,0.6525,0.01,1
AP834_2005_8_29.n3,20.8552,-156.3148,0.6613372093023255,0.78,0.0125,2
AP836_2005_8_29.n3,38.886,-92.4427,0.7005813953488372,0.585,0.0125,1
AP837_2005_8_29.n3,27.9518,-81.7805,0.6918604651162791,1.0,0.0225,2
AP838_2005_8_29.n3,29.6862,-98.5158,0.751453488372093,0.41000000000000003,0.0325,0
AP840_2005_8_29.n3,39.4325,-105.4423,0.6090116279069767,0.34750000000000003,0.0125,0
AP844_2005_8_29.n3,31.7276,-109.728,0.75,0.37,0.0,0
AP847_2005_8_29.n3,42.4308,-71.3953,0.6598837209302325,0.6425,0.0,1
AP850_2005_8_29.n3,43.83,-75.6187,0.6715116279069767,0.6925,0.0125,1
AP851_2005_8_29.n3,39.3585,-76.06117,0.7034883720930233,1.0,0.0,2
AP852_2005_8_29.n3,36.7697,-80.4015,0.686046511627907,0.72,0.0175,1
AP854_2005_8_29.n3,26.123,-80.262,0.7136627906976744,0.7325,0.0475,1
AP858_2005_8_29.n3,30.4558,-91.2057,0.7616279069767441,0.5025000000000001,0.03,0
AP860_2005_8_29.n3,32.3305,-89.9778,0.7558139534883721,0.5633333333333334,0.0,1
AP864_2005_8_29.n3,38.36923,-99.01515,0.7049418604651163,0.5375,0.085,0
AP871_2005_8_29.n3,44.5685,-93.13,0.6875,0.53,0.0225,0
AP872_2005_8_29.n3,44.0962,-92.4942,0.6453488372093024,0.665,0.0,1
AP875_2005_8_29.n3,39.94172,-84.93795,0.7383720930232558,1.0,0.0,2
AP877_2005_8_29.n3,41.1352,-81.6042,0.7005813953488372,0.32,0.0,0
AP878_2005_8_29.n3,41.71509,-87.7282,0.7034883720930233,0.5775,0.0525,1
AP879_2005_8_29.n3,40.9513,-90.3897,0.6976744186046512,0.62,0.0,1
AP885_2005_8_29.n3,47.4,-122.0062,0.6482558139534884,0.61,0.0525,1
AP887_2005_8_29.n3,46.48817,-124.04547,0.5872093023255814,0.855,0.0125,2
AP888_2005_8_29.n3,45.698,-122.6883,0.6453488372093024,1.0,0.04,2
AP890_2005_8_29.n3,45.3895,-117.2375,0.7151162790697674,0.2475,0.11750000000000001,3
AP892_2005_8_29.n3,44.2333,-120.8208,0.7122093023255814,0.195,0.06,3
AP893_2005_8_29.n3,37.8583,-120.2125,0.7441860465116279,0.245,0.0,3
AP894_2005_8_29.n3,37.3242,-120.5918,0.8444767441860465,0.14250000000000002,0.0275,3
AP895_2005_8_29.n3,37.63574,-122.12591,0.622093023255814,0.6575,0.1,1
AP896_2005_8_29.n3,36.2895,-119.149,0.8168604651162791,1.0,0.01,2
AP901_2005_8_29.n3,34.6022,-120.0947,0.6816860465116279,0.515,0.02,0
AP902_2005_8_29.n3,34.5648,-118.10769999999998,0.8197674418604651,0.23,0.04,3
AP904_2005_8_29.n3,34.3683,-117.4082,0.7747093023255813,0.1775,0.0625,3
AP911_2005_8_29.n3,34.405,-86.8003,0.7136627906976744,0.9125,0.0,2
AP912_2005_8_29.n3,40.5399,-104.78394,0.7340116279069767,0.2775,0.03,3
AP913_2005_8_29.n3,34.3688,-84.3262,0.7194767441860465,0.745,0.0125,1
AP917_2005_8_29.n3,45.75050000000001,-108.569,0.7655038759689923,0.16666666666666669,0.0,3
AP918_2005_8_29.n3,37.92117,-91.43783,0.7558139534883721,0.31,0.0,0
AP952_2005_8_29.n3,43.2255,-71.7047,0.627906976744186,0.97,0.0,2
AP957_2005_8_29.n3,30.386,-84.2313,0.7170542635658914,0.9266666666666667,0.06333333333333332,2
AP978_2005_8_29.n3,31.2328,-86.1408,0.7093023255813954,0.8,0.0,2
AP981_2005_8_29.n3,30.4888,-86.4264,0.7238372093023255,0.665,0.0275,1
AP984_2005_8_29.n3,39.2147,-84.551,0.7398255813953488,0.24,0.005,3
AP985_2005_8_29.n3,39.5,-86.7833,0.7267441860465116,0.5975,0.03,1
AP986_2005_8_29.n3,40.3333,-86.0167,0.7354651162790697,0.5275,0.01,0
AP989_2005_8_29.n3,46.1693,-90.9808,0.627906976744186,0.6525,0.0075,1
AP991_2005_8_29.n3,47.3542,-102.7532,0.7107558139534884,0.28750000000000003,0.015,3
AP993_2005_8_29.n3,29.8545,-96.5272,0.7572674418604651,0.17500000000000002,0.0,3
AP996_2005_8_29.n3,31.0717,-98.2067,0.7209302325581395,0.58,0.065,1
APLT2_2005_8_29.n3,31.7425,-95.5717,0.7209302325581395,0.6900000000000001,0.1,1
APOW3_2005_8_29.n3,46.9297,-90.7525,0.627906976744186,0.63,0.0,1
AR040_2005_8_29.n3,40.3047,-80.0713,0.6947674418604651,0.2025,0.0,3
AR042_2005_8_29.n3,-35.1,149.34,0.5465116279069767,0.61,0.065,1
AR043_2005_8_29.n3,27.2728,-80.2733,0.7238372093023255,0.77,0.025,1
AR044_2005_8_29.n3,40.0858,-104.8115,0.7252906976744186,0.1375,0.0,3
AR051_2005_8_29.n3,33.4323,-111.7032,0.8415697674418604,0.0675,0.04,3
AR068_2005_8_29.n3,42.4197,-71.689,0.6555232558139534,0.96,0.0,2
AR069_2005_8_29.n3,45.1632,-109.273,0.686046511627907,0.13,0.0,3
AR071_2005_8_29.n3,34.281,-86.2361,0.7136627906976744,0.6325000000000001,0.0,1
AR072_2005_8_29.n3,40.74333,-73.33755,0.688953488372093,0.8025,0.0025,2
AR073_2005_8_29.n3,43.6817,-70.1702,0.6424418604651163,0.6075,0.06,1
AR074_2005_8_29.n3,40.8427,-74.6583,0.6453488372093024,0.9175,0.0,2
AR075_2005_8_29.n3,40.15,-75.2372,0.6758720930232558,0.935,0.0,2
AR076_2005_8_29.n3,42.0902,-80.1728,0.7151162790697674,0.495,0.0,0
AR100_2005_8_29.n3,42.5387,-70.9802,0.6613372093023255,0.455,0.03,0
AR104_2005_8_29.n3,36.1255,-78.5512,0.7441860465116279,0.5175,0.0025,0
AR105_2005_8_29.n3,27.8961,-97.1394,0.7877906976744186,0.5375,0.115,0
AR106_2005_8_29.n3,37.0752,-119.4285,0.7005813953488372,0.335,0.0,0
AR115_2005_8_29.n3,44.0555,-123.085,0.6671511627906976,0.25,0.17500000000000002,3
AR135_2005_8_29.n3,35.1007,-106.3403,0.6468023255813954,0.305,0.055,0
AR136_2005_8_29.n3,45.01448,-122.77471,0.7354651162790697,0.3925,0.015,0
AR138_2005_8_29.n3,34.4512,-114.3723,0.872093023255814,0.1,0.04,3
AR144_2005_8_29.n3,33.83039,-118.04743,0.7398255813953488,0.59,0.04,1
AR146_2005_8_29.n3,39.6747,-105.4183,0.6162790697674418,0.24,0.0,3
AR148_2005_8_29.n3,38.74028,-108.09083,0.688953488372093,0.2325,0.0075,3
AR157_2005_8_29.n3,28.4968,-81.5038,0.7107558139534884,0.76,0.0,1
AR159_2005_8_29.n3,32.2185,-110.7677,0.8052325581395349,0.1675,0.0575,3
AR161_2005_8_29.n3,33.28232,-110.8212,0.6656976744186046,0.22,0.09,3
AR162_2005_8_29.n3,36.0862,-79.2793,0.7383720930232558,0.64,0.0,1
AR164_2005_8_29.n3,38.1838,-120.54,0.751453488372093,0.23,0.0,3
AR165_2005_8_29.n3,34.3493,-111.143,0.7063953488372093,0.29,0.0,3
AR170_2005_8_29.n3,33.2705,-96.9925,0.7306201550387597,1.0,0.013333333333333332,2
AR171_2005_8_29.n3,39.3438,-77.2475,0.6918604651162791,0.78,0.0,2
AR172_2005_8_29.n3,37.0023,-121.9363,0.5959302325581395,0.875,0.0,2
AR178_2005_8_29.n3,42.1162,-80.007,0.7194767441860465,0.37,0.0175,0
AR180_2005_8_29.n3,34.204,-118.138,0.7848837209302325,0.1825,0.0225,3
AR181_2005_8_29.n3,34.1428,-117.9458,0.7572674418604651,0.2025,0.05,3
AR183_2005_8_29.n3,47.8975,-122.5297,0.5683139534883721,0.8975,0.0425,2
AR184_2005_8_29.n3,46.3168,-106.7042,0.751453488372093,0.1325,0.0475,3
AR188_2005_8_29.n3,27.9042,-82.3238,0.7078488372093024,0.7425,0.01,1
AR189_2005_8_29.n3,30.388,-98.0813,0.7456395348837209,0.355,0.0,0
AR191_2005_8_29.n3,34.7433,-86.5322,0.7063953488372093,0.6775,0.0225,1
AR194_2005_8_29.n3,33.0093,-97.6977,0.7383720930232558,0.4975,0.0575,0
AR200_2005_8_29.n3,47.143,-122.4208,0.6075581395348837,0.655,0.025,1
AR201_2005_8_29.n3,39.5005,-84.3635,0.7340116279069767,0.355,0.04,0
AR202_2005_8_29.n3,42.6808,-71.5665,0.6744186046511628,0.855,0.0,2
AR203_2005_8_29.n3,43.4888,-89.7242,0.6656976744186046,0.47750000000000004,0.0225,0
AR209_2005_8_29.n3,44.4466,-93.1676,0.6758720930232558,0.555,0.05,1
AR210_2005_8_29.n3,34.4078,-87.39370000000001,0.6841085271317829,1.0,0.0,2
AR213_2005_8_29.n3,34.7562,-86.678,0.748546511627907,0.545,0.08,0
AR214_2005_8_29.n3,40.82833,-98.607,0.6976744186046512,0.625,0.0,1
AR220_2005_8_29.n3,46.9923,-120.514,0.6816860465116279,0.3725,0.0625,0
AR227_2005_8_29.n3,35.1753,-106.4808,0.6584302325581395,0.2625,0.1325,3
AR228_2005_8_29.n3,39.625,-104.9795,0.7049418604651163,0.2025,0.005,3
AR229_2005_8_29.n3,27.9872,-82.5795,0.7049418604651163,0.8300000000000001,0.0375,2
AR230_2005_8_29.n3,34.8522,-86.9038,0.7456395348837209,0.6825,0.0,1
AR231_2005_8_29.n3,35.185,-106.5975,0.6875,0.2725,0.09,3
AR236_2005_8_29.n3,29.3918,-98.2093,0.7965116279069767,0.35000000000000003,0.0,0
AR237_2005_8_29.n3,32.3762,-97.3012,0.7616279069767441,0.38,0.06,0
AR240_2005_8_29.n3,45.2997,-94.9663,0.6744186046511628,0.52,0.005,0
AR242_2005_8_29.n3,42.9788,-78.873,0.689922480620155,0.13,0.0,3
AR243_2005_8_29.n3,30.784499999999998,-84.8697,0.7093023255813954,0.81,0.016666666666666666,2
AR245_2005_8_29.n3,47.6147,-117.1835,0.6787790697674418,0.01,0.0,3
AR246_2005_8_29.n3,44.2688,-121.5905,0.6569767441860465,0.39,0.03,0
AR249_2005_8_29.n3,35.3842,-97.4295,0.7686046511627906,0.436,0.066,0
AR250_2005_8_29.n3,42.61008,-71.46698,0.6744186046511628,0.7125,0.0,1
AR255_2005_8_29.n3,36.14917,-79.1875,0.7223837209302325,0.61,0.0025,1
AR258_2005_8_29.n3,43.9642,-86.4545,0.6472868217054263,0.6866666666666668,0.03333333333333333,1
AR260_2005_8_29.n3,33.1645,-97.89467,0.7369186046511628,0.54,0.0175,0
AR263_2005_8_29.n3,37.7767,-81.173,0.6991279069767442,0.47500000000000003,0.0,0
AR264_2005_8_29.n3,33.7212,-111.9918,0.8430232558139534,0.11,0.0325,3
AR267_2005_8_29.n3,38.7403,-93.6622,0.7616279069767441,0.4525,0.0,0
AR269_2005_8_29.n3,46.4727,-116.2473,0.7776162790697674,0.185,0.0125,3
AR270_2005_8_29.n3,36.0955,-75.7328,0.7078488372093024,0.9400000000000001,0.065,2
AR273_2005_8_29.n3,41.6162,-72.9222,0.6686046511627907,0.9425,0.0,2
AR274_2005_8_29.n3,28.028,-80.667,0.7049418604651163,0.885,0.0,2
AR278_2005_8_29.n3,44.075,-80.0005,0.7267441860465116,0.38,0.04,0
AR279_2005_8_29.n3,44.1888,-81.6367,0.6773255813953488,0.6475,0.005,1
AR280_2005_8_29.n3,44.0795,-81.7042,0.6875,0.5,0.0,0
AR282_2005_8_29.n3,49.01919999999999,-123.0867,0.6104651162790697,0.7133333333333333,0.0,1
AR284_2005_8_29.n3,49.8822,-119.7102,0.6017441860465116,0.5775,0.0825,1
AR286_2005_8_29.n3,41.2862,-96.15,0.6488372093023256,0.828,0.094,2
AR287_2005_8_29.n3,32.8745,-105.7743,0.561046511627907,0.42,0.01,0
AR288_2005_8_29.n3,30.3055,-98.3967,0.752906976744186,0.4225,0.0275,0
AR300_2005_8_29.n3,39.91765,-83.15263,0.7383720930232558,0.34500000000000003,0.0,0
AR301_2005_8_29.n3,35.2208,-97.4142,0.7364341085271318,0.6133333333333334,0.013333333333333332,1
AR302_2005_8_29.n3,38.4608,-77.4628,0.7005813953488372,0.8175,0.0,2
AR307_2005_8_29.n3,34.17,-118.333,0.7674418604651162,0.4,0.04,0
AR310_2005_8_29.n3,35.5528,-77.6017,0.7165697674418604,0.64,0.02,1
AR312_2005_8_29.n3,37.0022,-121.9363,0.5717054263565892,0.9666666666666668,0.04,2
AR313_2005_8_29.n3,37.2183,-121.8517,0.7427325581395349,0.1625,0.0625,3
AR316_2005_8_29.n3,48.0853,-117.4318,0.7015503875968992,0.21,0.026666666666666665,3
AR320_2005_8_29.n3,34.0296,-119.7861,0.6947674418604651,0.37,0.185,0
AR321_2005_8_29.n3,37.4347,-122.2063,0.6686046511627907,0.47500000000000003,0.005,0
AR323_2005_8_29.n3,38.3803,-122.8242,0.6308139534883721,0.5825,0.0125,1
AR328_2005_8_29.n3,43.6983,-71.4855,0.622093023255814,1.0,0.0,2
AR329_2005_8_29.n3,43.0617,-71.062,0.6453488372093024,0.9575,0.0,2
AR330_2005_8_29.n3,42.7833,-71.5962,0.6627906976744186,0.895,0.0,2
AR332_2005_8_29.n3,41.7122,-77.9505,0.6540697674418604,0.41000000000000003,0.0,0
AR333_2005_8_29.n3,35.9185,-85.0735,0.6773255813953488,0.9775,0.0,2
AR334_2005_8_29.n3,34.2685,-85.8006,0.7093023255813954,0.895,0.015,2
AR338_2005_8_29.n3,39.2403,-76.6497,0.7252906976744186,0.595,0.0025,1
AR343_2005_8_29.n3,41.8302,-72.8657,0.6584302325581395,1.0,0.0,2
AR345_2005_8_29.n3,32.935,-96.5292,0.7630813953488371,0.43,0.0025,0
AR347_2005_8_29.n3,34.7269,-86.7455,0.7412790697674418,0.605,0.0025,1
AR348_2005_8_29.n3,33.283,-86.8453,0.7296511627906976,0.705,0.0,1
AR350_2005_8_29.n3,38.3395,-121.2455,0.7965116279069767,0.16,0.04,3
AR354_2005_8_29.n3,46.811,-113.9367,0.7122093023255814,0.18,0.0,3
AR357_2005_8_29.n3,42.01108,-71.30758,0.6816860465116279,0.745,0.0075,1
AR358_2005_8_29.n3,42.84938,-71.893,0.6162790697674418,0.9466666666666668,0.003333333333333333,2
AR363_2005_8_29.n3,46.9665,-91.784,0.5813953488372093,0.4825,0.0625,0
AR365_2005_8_29.n3,40.1803,-105.4775,0.6482558139534884,0.1925,0.0075,3
AR368_2005_8_29.n3,39.0622,-104.7873,0.622093023255814,0.435,0.005,0
AR370_2005_8_29.n3,45.4313,-122.734,0.6656976744186046,0.7175,0.0,1
AR372_2005_8_29.n3,33.8658,-84.425,0.7325581395348837,0.5725,0.0225,1
AR374_2005_8_29.n3,43.4132,-84.0535,0.7136627906976744,0.3625,0.015,0
AR378_2005_8_29.n3,45.3643,-84.9405,0.6686046511627907,0.8,0.055,2
AR380_2005_8_29.n3,43.6717,-84.3827,0.6918604651162791,0.31,0.0325,0
AR381_2005_8_29.n3,42.3552,-85.175,0.6976744186046512,0.4025,0.025,0
AR382_2005_8_29.n3,42.4518,-85.2425,0.6976744186046512,0.47500000000000003,0.0,0
AR384_2005_8_29.n3,30.5165,-97.8533,0.7456395348837209,0.515,0.015,0
AR385_2005_8_29.n3,42.84661,-71.42794,0.6758720930232558,0.81,0.0,2
AR388_2005_8_29.n3,43.3675,-86.2428,0.6686046511627907,0.47000000000000003,0.0,0
AR390_2005_8_29.n3,33.79101,-118.10841,0.7296511627906976,0.41500000000000004,0.035,0
AR391_2005_8_29.n3,27.2817,-81.834,0.7340116279069767,0.3225,0.0,0
AR394_2005_8_29.n3,43.046,-91.146,0.687984496124031,0.53,0.006666666666666666,0
AR395_2005_8_29.n3,41.7247,-90.4892,0.6831395348837209,1.0,0.0175,2
AR397_2005_8_29.n3,38.558,-92.6817,0.7325581395348837,0.41500000000000004,0.0,0
AR402_2005_8_29.n3,34.5069,-87.2415,0.7049418604651163,0.7175,0.01,1
AR404_2005_8_29.n3,37.1716,-78.9953,0.7281976744186046,0.41500000000000004,0.04,0
AR409_2005_8_29.n3,40.3315,-76.7282,0.688953488372093,0.7075,0.0,1
AR410_2005_8_29.n3,40.6792,-75.6055,0.6511627906976744,0.885,0.0,2
AR412_2005_8_29.n3,63.8745,-148.9958,0.5683139534883721,0.48,0.0925,0
AR413_2005_8_29.n3,33.9712,-90.367,0.7587209302325582,0.5425,0.0225,0
AR415_2005_8_29.n3,42.3105,-71.2475,0.6802325581395349,0.8150000000000001,0.0025,2
AR417_2005_8_29.n3,34.1472,-88.0263,0.7005813953488372,0.9275,0.0025,2
AR418_2005_8_29.n3,36.26283,-93.146,0.8488372093023255,0.0775,0.0225,3
AR425_2005_8_29.n3,44.6928,-68.9657,0.5581395348837209,1.0,0.0,2
AR426_2005_8_29.n3,34.557,-84.2922,0.6991279069767442,0.73,0.0125,1
AR427_2005_8_29.n3,20.8778,-156.5187,0.6933139534883721,0.72,0.05,1
AR428_2005_8_29.n3,27.8898,-82.7322,0.7311046511627907,0.8275,0.0725,2
AR429_2005_8_29.n3,32.4938,-96.963,0.7558139534883721,0.47000000000000003,0.0725,0
AR430_2005_8_29.n3,34.4397,-87.3809,0.7107558139534884,0.6925,0.03,1
AR431_2005_8_29.n3,46.4635,-91.97592,0.6023255813953489,0.662,0.004,1
AR434_2005_8_29.n3,33.3225,-108.878,0.747093023255814,0.19,0.0,3
AR435_2005_8_29.n3,39.1642,-84.4958,0.7398255813953488,0.28750000000000003,0.0275,3
AR436_2005_8_29.n3,37.4777,-97.2402,0.7151162790697674,0.68,0.0,1
AR437_2005_8_29.n3,43.0837,-96.167,0.7151162790697674,0.4175,0.01,0
AR439_2005_8_29.n3,41.7175,-97.0027,0.6700581395348837,0.465,0.0425,0
AR441_2005_8_29.n3,41.68461,-72.74026,0.6686046511627907,1.0,0.0,2
AR446_2005_8_29.n3,38.032,-87.579,0.7252906976744186,0.76,0.01,1
AR447_2005_8_29.n3,37.98,-87.45,0.7223837209302325,0.77,0.0475,1
AR448_2005_8_29.n3,36.4758,-77.9263,0.7441860465116279,0.5266666666666666,0.0,0
AR449_2005_8_29.n3,34.7042,-79.8995,0.7630813953488371,0.59,0.0,1
AR450_2005_8_29.n3,44.9398,-95.7157,0.6947674418604651,0.47500000000000003,0.0025,0
AR451_2005_8_29.n3,27.8766,-82.78588,0.7398255813953488,0.655,0.0525,1
AR452_2005_8_29.n3,32.992,-96.729,0.75,0.42333333333333334,0.03,0
AR454_2005_8_29.n3,45.5223,-123.0523,0.6540697674418604,0.58,0.0125,1
AR455_2005_8_29.n3,41.718,-111.8202,0.6831395348837209,0.275,0.0375,3
AR456_2005_8_29.n3,31.546299999999995,-110.263,0.75,1.0,0.018000000000000002,2
AR458_2005_8_29.n3,41.1268,-83.1835,0.7422480620155039,0.16,0.006666666666666666,3
AR463_2005_8_29.n3,45.8083,-122.468,0.6351744186046512,0.6725,0.02,1
AR464_2005_8_29.n3,33.352,-112.4303,0.8648255813953488,0.125,0.085,3
AR466_2005_8_29.n3,39.30283,-77.86833,0.7093023255813954,0.6,0.0,1
AR468_2005_8_29.n3,42.4183,-90.3295,0.6686046511627907,0.58,0.0,1
AR470_2005_8_29.n3,39.8725,-86.2013,0.7063953488372093,0.5125,0.0075,0
AR471_2005_8_29.n3,33.5113,-82.1369,0.7267441860465116,0.625,0.0,1
AR472_2005_8_29.n3,32.6442,-96.7217,0.75,0.35000000000000003,0.03,0
AR474_2005_8_29.n3,38.63783,-76.62383,0.7020348837209303,0.7825,0.0025,2
AR475_2005_8_29.n3,41.8733,-71.9158,0.6802325581395349,0.76,0.0,1
AR476_2005_8_29.n3,32.6542,-97.1703,0.75,0.47250000000000003,0.0,0
AR477_2005_8_29.n3,32.56267,-97.18783,0.7558139534883721,0.4425,0.04,0
AR479_2005_8_29.n3,47.6488,-95.0155,0.6177325581395349,0.7225,0.02,1
AR480_2005_8_29.n3,40.827,-92.9195,0.7151162790697674,0.51,0.01,0
AR481_2005_8_29.n3,42.18658,-71.00438,0.686046511627907,0.7125,0.0,1
AR482_2005_8_29.n3,38.1708,-121.6386,0.7892441860465116,0.2,0.055,3
AR484_2005_8_29.n3,41.7,-83.6,0.7558139534883721,0.2625,0.025,3
AR485_2005_8_29.n3,39.7197,-85.9373,0.752906976744186,0.01,0.0,3
AR487_2005_8_29.n3,36.9222,-93.8317,0.7223837209302325,0.525,0.0,0
AR488_2005_8_29.n3,27.8667,-80.6333,0.7151162790697674,0.86,0.0,2
AR489_2005_8_29.n3,39.1322,-76.7278,0.7296511627906976,0.625,0.0,1
AR492_2005_8_29.n3,30.2545,-89.786,0.6976744186046512,0.9,0.0025,2
AR495_2005_8_29.n3,41.0232,-74.0337,0.6700581395348837,0.76,0.0025,1
AR502_2005_8_29.n3,28.1718,-81.4903,0.6802325581395349,0.96,0.005,2
AR503_2005_8_29.n3,38.7913,-77.2547,0.7209302325581395,0.6525,0.0,1
AR504_2005_8_29.n3,39.6255,-76.6463,0.6773255813953488,0.1,0.0,3
AR505_2005_8_29.n3,38.9817,-77.5278,0.7311046511627907,0.5825,0.0075,1
AR506_2005_8_29.n3,39.7983,-75.6757,0.6787790697674418,0.8225,0.0,2
AR508_2005_8_29.n3,27.9732,-81.9288,0.6918604651162791,0.895,0.0,2
AR509_2005_8_29.n3,36.4542,-76.30069,0.6962209302325582,0.8300000000000001,0.015,2
AR510_2005_8_29.n3,41.8475,-71.0533,0.6918604651162791,0.68,0.03,1
AR511_2005_8_29.n3,42.1458,-70.8697,0.6816860465116279,0.7625000000000001,0.0,1
AR512_2005_8_29.n3,33.638,-85.7515,0.7674418604651162,0.74,0.005,1
AR513_2005_8_29.n3,37.6678,-121.6745,0.7587209302325582,0.135,0.02,3
AR514_2005_8_29.n3,41.262,-72.8085,0.6773255813953488,0.8475,0.035,2
AR515_2005_8_29.n3,37.7238,-93.4895,0.7325581395348837,0.515,0.0,0
AR516_2005_8_29.n3,28.2828,-82.7117,0.6991279069767442,0.7675000000000001,0.05,1
AR517_2005_8_29.n3,35.0503,-79.0517,0.7427325581395349,0.54,0.0025,0
AR520_2005_8_29.n3,33.5913,-86.3033,0.7151162790697674,0.6900000000000001,0.0,1
AR523_2005_8_29.n3,33.297,-111.0978,0.7926356589147286,0.23,0.03666666666666667,3
AR530_2005_8_29.n3,42.7565,-72.2704,0.622093023255814,0.92,0.005,2
AR531_2005_8_29.n3,46.17167,-123.58,0.6027131782945736,0.75,0.01,1
AR532_2005_8_29.n3,22.51,114.12,0.7194767441860465,0.8025,0.025,2
AR535_2005_8_29.n3,32.673,-97.1817,0.75,0.44,0.03,0
AR536_2005_8_29.n3,35.0425,-106.1645,0.6453488372093024,0.3525,0.135,0
AR541_2005_8_29.n3,36.9345,-112.8853,0.7180232558139534,0.185,0.015,3
AR543_2005_8_29.n3,28.5177,-81.7152,0.689922480620155,0.9666666666666668,0.0,2
AR547_2005_8_29.n3,26.8567,-80.0938,0.7747093023255813,0.535,0.03,0
AR549_2005_8_29.n3,39.0843,-104.8718,0.6802325581395349,0.215,0.01,3
AR551_2005_8_29.n3,41.7402,-111.9752,0.7325581395348837,0.2325,0.005,3
AR553_2005_8_29.n3,42.2292,-88.088,0.6671511627906976,0.3525,0.0375,0
AR554_2005_8_29.n3,35.6367,-101.4542,0.7252906976744186,0.40750000000000003,0.0175,0
AR556_2005_8_29.n3,39.5,-83.8,0.7107558139534884,0.49,0.005,0
AR558_2005_8_29.n3,33.4315,-88.80167999999999,0.7248062015503877,0.7000000000000001,0.006666666666666666,1
AR559_2005_8_29.n3,40.47,-74.5878,0.6875,0.8175,0.03,2
AR563_2005_8_29.n3,35.5757,-97.6298,0.7354651162790697,0.5175,0.065,0
AR566_2005_8_29.n3,43.7038,-111.88611,0.7093023255813954,0.2,0.05,3
AR569_2005_8_29.n3,36.1114,-87.21389,0.6802325581395349,0.89,0.0025,2
AR570_2005_8_29.n3,40.6482,-111.9483,0.7427325581395349,0.17500000000000002,0.0375,3
AR571_2005_8_29.n3,42.155,-72.2085,0.6511627906976744,1.0,0.0,2
